project name,valid,type,issue,module,commit,parent,testcase,has_test_annotation,description,traces,bugged_components
tika,False,Auto-generated,TIKA-140,tika,836c4b953552c4dd4359d45197b0f241824ba32c,4937653add95f71d58d064b8bd7f84b402e7a002,org.apache.tika.parser.html.HtmlParser_ESTest#test4,True,testcase passed in parent,[],"[u'org.apache.tika.parser.html.HtmlParser', u'org.apache.tika.parser.html.XHTMLDowngradeHandler']"
tika,False,Auto-generated,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.sax.EmbeddedContentHandler_ESTest#test0,True,C:\Users\amirelm\Code\rotem\BugMiner\tested_project\tika\src\test\java\org\apache\tika\sax\EmbeddedContentHandler_ESTest.java#EmbeddedContentHandler_ESTest#None_test0(),[],[]
tika,False,Auto-generated,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.sax.EmbeddedContentHandler_ESTest#test1,True,C:\Users\amirelm\Code\rotem\BugMiner\tested_project\tika\src\test\java\org\apache\tika\sax\EmbeddedContentHandler_ESTest.java#EmbeddedContentHandler_ESTest#None_test1(),[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#initMocksToAvoidTimeoutsInTheTests,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.html.HtmlParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#clearEvoSuiteFramework,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#doneWithTestCase,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#setSystemProperties,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#initializeClasses,False,No report,[],[]
tika,False,Delta,TIKA-179,tika,e43a19e433b6085b91bf44f534dbf055db313026,aac081e097de07b99e9d4975bf7da5be55114492,org.apache.tika.parser.pkg.PackageParser_ESTest_scaffolding#resetClasses,False,No report,[],[]
