project name,issue,commit,module,time,description
commons-compress_1,COMPRESS-171,a933173f486614073b68b6c0a6ef09a9c72c94fc,commons-compress,279.13699984550476,Success
commons-compress_1,COMPRESS-176,c75c10faae27781aeb51713f42153cad1fd242a4,commons-compress,307.7349998950958,Success
commons-compress_1,COMPRESS-178,bc84d2083e4b1da77547bb4e810a06553e8f0bed,commons-compress,315.76199984550476,Success
commons-compress_1,COMPRESS-179,915e8ef9a42c4fc2561917116620543402cace91,commons-compress,326.2119998931885,Success
commons-compress_1,COMPRESS-181,40f2e6380094ebfdc73e4adaf4059b80e1327aad,commons-compress,284.09699988365173,Success
commons-compress_1,COMPRESS-184,c2bc7a49a03dbee6ccebc91e6c2ea9bb5048c617,commons-compress,336.0439999103546,Success
commons-compress_1,COMPRESS-187,4becc32881aa983d69359b475892a4f2bc6e5b89,commons-compress,311.606999874115,Success
commons-compress_1,COMPRESS-189,e2cf412a7856a7a9f314c3927df2f5a04f42177d,commons-compress,283.0090000629425,Success
commons-compress_1,COMPRESS-191,9bdacbfb9631d3a3710a64f35482c643b78a2e79,commons-compress,283.1159999370575,Success
commons-compress_1,COMPRESS-191,811fb4e1f7cb0b87d9af62cc892ac06a413eb560,commons-compress,473.1690001487732,Success
commons-compress_1,COMPRESS-197,ab456436d20f386641e605c17de24cc8cd3c1770,commons-compress,291.0319998264313,Success
commons-compress_1,COMPRESS-200,716666a267169689e3b4559458c1f0d53a96ae0a,commons-compress,435.364000082016,Success
commons-compress_1,COMPRESS-201,65837142a3cd20a9253dba4d21e547866dc1224b,commons-compress,339.84800004959106,Success
commons-compress_1,COMPRESS-203,09b8f6d78e18b927491fc299973146fa74fd977f,commons-compress,366.07400012016296,Success
commons-compress_1,COMPRESS-205,bb74f0c4cd5febd41fd6ab74f978a6219dc33f64,commons-compress,150.1800000667572,Generated no tests
commons-compress_1,COMPRESS-206,79a7d826698725fb919af08aa3d99fb52c7fe816,commons-compress,420.3230001926422,Success
commons-compress_1,COMPRESS-212,f4044dd0d86684959764783583f24f2b8baf44b0,commons-compress,306.9720001220703,Success
commons-compress_1,COMPRESS-219,d9b559615109e94e6e7cad91e4f6dfa891f51e82,commons-compress,257.1640000343323,Success
commons-compress_1,COMPRESS-227,5127ee6b5830003c90f56d60bc67068e09c40f6d,commons-compress,298.75300002098083,Success
commons-compress_1,COMPRESS-227,f62cf85eecf7ce4f3ebc595e00cef36e93f85fdf,commons-compress,295.4979999065399,Success
commons-compress_1,COMPRESS-227,1a237bddc94187290b58a74ac9f8b98bd4e5b13c,commons-compress,285.42199993133545,Success
commons-compress_1,COMPRESS-228,e860d2f3eb16d84e146a8a700d9dbd3af01df4ba,commons-compress,253.78999996185303,Success
commons-compress_1,COMPRESS-229,601e4d7dbf966bc861f15c6dd657cb68772df08e,commons-compress,467.33900022506714,Unexpected
commons-compress_1,COMPRESS-236,040e42d0f0bebc15ca80cb80fb6db53804b2e082,commons-compress,464.4409999847412,Success
commons-compress_1,COMPRESS-252,5c2d32b322fa797cf428b35c4c5998173d6403d5,commons-compress,450.0460000038147,Success
commons-compress_1,COMPRESS-253,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,commons-compress,279.70500016212463,Success
commons-compress_1,COMPRESS-256,cbb5a1ad9b0b80f717ee71dc0fc765afdc1601c0,commons-compress,338.2260000705719,Success
commons-compress_1,COMPRESS-262,8da377299d085b4ce1f15dbc0732232ea32e601d,commons-compress,299.79900002479553,Success
